,steamid,appid,playtime_forever
85057,76561197999727820,515470,0
85058,76561197999727820,515690,0
85059,76561197999727820,521230,0
85060,76561197999727820,528510,0
85061,76561197999727820,540020,0
85062,76561197999727820,545700,0
85063,76561197999727820,546980,0
85064,76561197999727820,546990,0
85065,76561197999727820,557680,0
85066,76561197999727820,558100,0
85067,76561197999727820,578080,0
85068,76561197999727820,586620,0
85069,76561197999727820,218620,0
85070,76561197999727820,755790,0
85071,76561197999727820,816350,0
85072,76561197999727820,433850,0
85073,76561197999727820,439700,0
85074,76561197999727820,863550,0
85075,76561197999727820,370910,0
85076,76561197999727820,1172470,0
85077,76561197999727820,555000,0
85078,76561197999727820,442070,0
85079,76561197999727820,203160,0
85080,76561197999727820,588210,0
85081,76561197999727820,814200,0
85082,76561197999727820,628950,0
85083,76561197999727820,335190,0
85084,76561197999727820,390710,0
85085,76561197999727820,282800,0
85086,76561197999727820,420740,0
85087,76561197999727820,618140,0
85088,76561197999727820,34330,0
85089,76561197999727820,640590,0
85090,76561197999727820,1620690,0
85091,76561197999727820,424840,0
85092,76561197999727820,1599340,0
85093,76561198019030533,21680,0
85094,76561198019030533,34900,0
85095,76561198019030533,20900,0
85096,76561198019030533,41000,80
85097,76561198019030533,564310,0
85098,76561198019030533,80360,0
85099,76561198019030533,50300,0
85100,76561198019030533,21100,0
85101,76561198019030533,57900,0
85102,76561198019030533,7760,0
85103,76561198019030533,16450,199
85104,76561198019030533,32800,34
85105,76561198019030533,24240,398
85106,76561198019030533,70620,24
85107,76561198019030533,22610,0
85108,76561198019030533,400,439
85109,76561198019030533,67370,0
85110,76561198019030533,48000,564
85111,76561198019030533,98400,0
85112,76561198019030533,204100,888
85113,76561198019030533,12750,0
85114,76561198019030533,35140,92
85115,76561198019030533,209080,0
85116,76561198019030533,730,49382
85117,76561198019030533,218640,0
85118,76561198019030533,205790,0
85119,76561198019030533,57690,0
85120,76561198019030533,214510,0
85121,76561198019030533,204080,0
85122,76561198019030533,11020,382
85123,76561198019030533,51100,0
85124,76561198019030533,212500,59
85125,76561198019030533,230410,182
85126,76561198019030533,238960,0
85127,76561198019030533,39120,30
85128,76561198019030533,107400,0
85129,76561198019030533,223710,0
85130,76561198019030533,248570,73
85131,76561198019030533,265630,6
85132,76561198019030533,224260,26
85133,76561198019030533,226320,0
85134,76561198019030533,224220,0
85135,76561198019030533,210770,0
85136,76561198019030533,222480,0
85137,76561198019030533,3910,0
85138,76561198019030533,234650,0
85139,76561198019030533,236850,0
85140,76561198019030533,233250,0
85141,76561198019030533,40300,30
85142,76561198019030533,43110,0
85143,76561198019030533,207930,0
85144,76561198019030533,950670,0
85145,76561198019030533,218620,2290
85146,76561198019030533,253920,0
85147,76561198019030533,253980,54
85148,76561198019030533,243450,286
85149,76561198019030533,107410,162
85150,76561198019030533,243000,2936
85151,76561198019030533,233130,0
85152,76561198019030533,255520,0
85153,76561198019030533,9350,3
85154,76561198019030533,9420,28
85155,76561198019030533,39650,23
85156,76561198019030533,55110,0
85157,76561198019030533,261180,0
85158,76561198019030533,260750,308
85159,76561198019030533,260770,396
85160,76561198019030533,1283190,350
85161,76561198019030533,266130,0
85162,76561198019030533,266430,0
85163,76561198019030533,268850,22
85164,76561198019030533,268870,0
85165,76561198019030533,273110,8
85166,76561198019030533,222880,0
85167,76561198019030533,225840,2392
85168,76561198019030533,222900,0
85169,76561198019030533,282440,0
85170,76561198019030533,286570,0
85171,76561198019030533,291390,0
85172,76561198019030533,201810,690
85173,76561198019030533,296470,265
85174,76561198019030533,35450,0
85175,76561198019030533,236830,105
85176,76561198019030533,298260,22
85177,76561198019030533,65790,1421
85178,76561198019030533,304050,0
85179,76561198019030533,304500,0
85180,76561198019030533,304930,6
85181,76561198019030533,305280,0
85182,76561198019030533,291480,79
85183,76561198019030533,244630,0
85184,76561198019030533,312990,67
85185,76561198019030533,227940,1
85186,76561198019030533,269910,0
85187,76561198019030533,317360,12
85188,76561198019030533,317400,0
85189,76561198019030533,200110,10
85190,76561198019030533,318600,0
85191,76561198019030533,321040,70
85192,76561198019030533,238320,336
85193,76561198019030533,326650,0
85194,76561198019030533,331360,0
85195,76561198019030533,335330,6
85196,76561198019030533,339610,31
85197,76561198019030533,348250,1
85198,76561198019030533,349480,8
85199,76561198019030533,349500,0
85200,76561198019030533,354180,0
85201,76561198019030533,354500,7
85202,76561198019030533,354510,0
85203,76561198019030533,354520,0
85204,76561198019030533,354530,0
85205,76561198019030533,354540,0
85206,76561198019030533,354550,0
85207,76561198019030533,494710,7
85208,76561198019030533,355840,0
85209,76561198019030533,359050,35
85210,76561198019030533,360380,0
85211,76561198019030533,361700,1
85212,76561198019030533,361710,0
85213,76561198019030533,361720,0
85214,76561198019030533,361730,0
85215,76561198019030533,361740,0
85216,76561198019030533,361750,0
85217,76561198019030533,361760,0
85218,76561198019030533,361770,0
85219,76561198019030533,361780,0
85220,76561198019030533,495460,0
85221,76561198019030533,363670,18
85222,76561198019030533,367450,179
85223,76561198019030533,369420,0
85224,76561198019030533,373730,2
85225,76561198019030533,375420,6
85226,76561198019030533,252950,30002
85227,76561198019030533,398450,3
85228,76561198019030533,413850,0
85229,76561198019030533,413851,0
85230,76561198019030533,413852,0
85231,76561198019030533,413853,0
85232,76561198019030533,413854,0
85233,76561198019030533,413855,0
85234,76561198019030533,413856,0
85235,76561198019030533,413857,0
85236,76561198019030533,413858,0
85237,76561198019030533,413859,0
85238,76561198019030533,458250,0
85239,76561198019030533,458260,0
85240,76561198019030533,458270,0
85241,76561198019030533,458280,0
85242,76561198019030533,458300,0
85243,76561198019030533,458310,0
85244,76561198019030533,458320,0
85245,76561198019030533,497810,0
85246,76561198019030533,497811,0
85247,76561198019030533,497812,0
85248,76561198019030533,497813,0
85249,76561198019030533,585280,0
85250,76561198019030533,585281,0
85251,76561198019030533,585282,0
85252,76561198019030533,585283,0
85253,76561198019030533,420290,0
85254,76561198019030533,435060,5
85255,76561198019030533,437160,0
85256,76561198019030533,438100,0
85257,76561198019030533,442210,243
85258,76561198019030533,444090,339
85259,76561198019030533,596350,0
85260,76561198019030533,394360,278
85261,76561198019030533,504770,75
85262,76561198019030533,319630,0
85263,76561198019030533,513560,18
85264,76561198019030533,521570,1
85265,76561198019030533,324810,0
85266,76561198019030533,252850,0
85267,76561198019030533,576440,0
85268,76561198019030533,601510,304
85269,76561198019030533,9480,0
85270,76561198019030533,374040,0
85271,76561198019030533,707680,10
85272,76561198019030533,368420,0
85273,76561198019030533,38400,48
85274,76561198019030533,755790,0
85275,76561198019030533,231430,0
85276,76561198019030533,55100,0
85277,76561198019030533,236870,191
85278,76561198019030533,433850,0
85279,76561198019030533,439700,0
85280,76561198019030533,823130,0
85281,76561198019030533,203770,105
85282,76561198019030533,232050,0
85283,76561198019030533,863550,0
85284,76561198019030533,611500,0
85285,76561198019030533,334210,0
85286,76561198019030533,365450,7
85287,76561198019030533,945360,199
85288,76561198019030533,1142500,15
85289,76561198019030533,1431610,0
85290,76561198019030533,34270,8
85291,76561198019030533,204450,261
85292,76561198019030533,578080,0
85293,76561198034313407,4000,218
85294,76561198034313407,20900,0
85295,76561198034313407,550,337
85296,76561198034313407,33220,1974
85297,76561198034313407,33910,23
85298,76561198034313407,33930,48
85299,76561198034313407,219540,0
85300,76561198034313407,70600,0
85301,76561198034313407,24240,348
85302,76561198034313407,20920,0
85303,76561198034313407,205790,38
85304,76561198034313407,219640,0
85305,76561198034313407,211400,188
85306,76561198034313407,38830,1934
85307,76561198034313407,208090,477
85308,76561198034313407,230410,360
85309,76561198034313407,238960,180
85310,76561198034313407,265630,701
85311,76561198034313407,226320,7
85312,76561198034313407,224580,0
85313,76561198034313407,218620,1284
85314,76561198034313407,235600,1339
85315,76561198034313407,264200,155
85316,76561198034313407,218640,0
85317,76561198034313407,273110,36
85318,76561198034313407,203140,148
85319,76561198034313407,205930,0
85320,76561198034313407,260230,0
85321,76561198034313407,312670,437
85322,76561198034313407,200110,38
85323,76561198034313407,203160,621
85324,76561198034313407,323850,14
85325,76561198034313407,730,67789
85326,76561198034313407,333930,0
85327,76561198034313407,345520,30
85328,76561198034313407,314410,153
85329,76561198034313407,322330,37
85330,76561198034313407,292030,0
85331,76561198034313407,261570,0
85332,76561198034313407,387290,0
85333,76561198034313407,397540,302
85334,76561198034313407,360170,74
85335,76561198034313407,413850,0
85336,76561198034313407,413851,0
85337,76561198034313407,413852,0
85338,76561198034313407,413853,0
85339,76561198034313407,413854,0
85340,76561198034313407,413855,0
85341,76561198034313407,413856,0
85342,76561198034313407,413857,0
85343,76561198034313407,413858,0
85344,76561198034313407,413859,0
85345,76561198034313407,458250,0
85346,76561198034313407,458260,0
85347,76561198034313407,458270,0
85348,76561198034313407,458280,0
85349,76561198034313407,458300,0
85350,76561198034313407,458310,0
85351,76561198034313407,458320,0
85352,76561198034313407,497810,0
85353,76561198034313407,497811,0
85354,76561198034313407,497812,0
85355,76561198034313407,497813,0
85356,76561198034313407,585280,0
85357,76561198034313407,585281,0
85358,76561198034313407,585282,0
85359,76561198034313407,585283,0
85360,76561198034313407,391220,470
85361,76561198034313407,552500,194
85362,76561198034313407,737010,0
85363,76561198034313407,750920,0
85364,76561198034313407,892970,162
85365,76561198034313407,581320,254
85366,76561198034313407,1057090,283
85367,76561198034313407,1091500,2609
85368,76561198034313407,863550,0
85369,76561198034313407,1085660,0
85370,76561198034313407,1172470,50
85371,76561198034313407,1222680,3300
85372,76561198034313407,1238860,380
85373,76561198034313407,1097840,935
85374,76561198034313407,1240440,500
85375,76561198035534258,240,132793
85376,76561198035534258,205790,0
85377,76561198035534258,253710,265
85378,76561198035534258,224220,256
85379,76561198035534258,254040,0
85380,76561198035534258,263060,144
85381,76561198035534258,282660,193
85382,76561198035534258,291210,22
85383,76561198035534258,297020,122
85384,76561198035534258,351030,121
85385,76561198035534258,321040,166
85386,76561198035534258,730,127902
85387,76561198035534258,380600,484
85388,76561198035534258,294040,298
85389,76561198035534258,406090,329
85390,76561198035534258,412730,127
85391,76561198035534258,359550,765
85392,76561198035534258,623990,0
85393,76561198035534258,444090,476
85394,76561198035534258,596350,0
85395,76561198035534258,449220,276
85396,76561198035534258,462220,123
85397,76561198035534258,468320,124
85398,76561198035534258,478010,142
85399,76561198035534258,485310,0
85400,76561198035534258,487580,124
85401,76561198035534258,487590,124
85402,76561198035534258,487600,124
85403,76561198035534258,489220,280
85404,76561198035534258,489890,123
85405,76561198035534258,489900,150
85406,76561198035534258,491580,123
85407,76561198035534258,497260,144
85408,76561198035534258,498030,150
85409,76561198035534258,498040,123
85410,76561198035534258,498050,123
85411,76561198035534258,500570,123
85412,76561198035534258,500580,141
85413,76561198035534258,500590,124
85414,76561198035534258,503820,445
85415,76561198035534258,509840,75
85416,76561198035534258,514470,144
85417,76561198035534258,514480,144
85418,76561198035534258,514490,124
85419,76561198035534258,526880,148
85420,76561198035534258,531860,123
85421,76561198035534258,532600,124
85422,76561198035534258,535760,127
85423,76561198035534258,540900,126
85424,76561198035534258,542340,123
85425,76561198035534258,542690,124
85426,76561198035534258,542710,144
85427,76561198035534258,542720,149
85428,76561198035534258,542730,149
85429,76561198035534258,542740,183
85430,76561198035534258,544140,123
85431,76561198035534258,489520,188
85432,76561198035534258,547960,124
85433,76561198035534258,550650,0
85434,76561198035534258,554530,125
85435,76561198035534258,576470,238
85436,76561198035534258,656140,0
85437,76561198035534258,689360,0
85438,76561198035534258,813820,207
85439,76561198035534258,878760,0
85440,76561198035534258,1407200,0
85441,76561198035534258,578080,9
85442,76561198036985324,12750,0
85443,76561198036985324,230410,0
85444,76561198036985324,224220,213
85445,76561198036985324,253980,543
85446,76561198036985324,254020,0
85447,76561198036985324,254040,0
85448,76561198036985324,254060,0
85449,76561198036985324,254100,0
85450,76561198036985324,259280,0
85451,76561198036985324,259360,0
85452,76561198036985324,306040,558
85453,76561198036985324,321040,145
85454,76561198036985324,321150,194
85455,76561198036985324,730,48668
85456,76561198036985324,277950,750
85457,76561198036985324,340820,257
85458,76561198036985324,378100,196
85459,76561198036985324,382120,140
85460,76561198036985324,382300,660
85461,76561198036985324,420210,0
85462,76561198036985324,422250,270
85463,76561198036985324,428430,294
85464,76561198036985324,459820,0
85465,76561198036985324,473800,0
85466,76561198036985324,482920,0
85467,76561198036985324,486360,226
85468,76561198036985324,487220,121
85469,76561198036985324,489220,207
85470,76561198036985324,503820,173
85471,76561198036985324,509840,183
85472,76561198036985324,510630,0
85473,76561198036985324,526790,123
85474,76561198041090659,20900,200
85475,76561198041090659,8190,27
85476,76561198041090659,42120,143
85477,76561198041090659,55100,0
85478,76561198041090659,20920,1696
85479,76561198041090659,55150,0
85480,76561198041090659,109600,217
85481,76561198041090659,208090,42
85482,76561198041090659,212070,97
85483,76561198041090659,212500,63
85484,76561198041090659,218230,1268
85485,76561198041090659,1083500,0
85486,76561198041090659,230410,18852
85487,76561198041090659,236390,57726
85488,76561198041090659,238960,0
85489,76561198041090659,107400,11
85490,76561198041090659,248570,47
85491,76561198041090659,262410,248
85492,76561198041090659,202090,62
85493,76561198041090659,223750,0
85494,76561198041090659,224260,374
85495,76561198041090659,241640,0
85496,76561198041090659,253710,107
85497,76561198041090659,107410,1094
85498,76561198041090659,257890,0
85499,76561198041090659,221100,1253
85500,76561198041090659,273110,0
85501,76561198041090659,282440,0
85502,76561198041090659,282660,830
85503,76561198041090659,285580,14
85504,76561198041090659,301520,173
85505,76561198041090659,65790,415
85506,76561198041090659,302830,75
85507,76561198041090659,304030,0
85508,76561198041090659,304930,2722
85509,76561198041090659,305980,0
85510,76561198041090659,63380,46
85511,76561198041090659,310560,0
85512,76561198041090659,9900,264
85513,76561198041090659,291480,179
85514,76561198041090659,227940,347
85515,76561198041090659,317360,0
85516,76561198041090659,323370,72
85517,76561198041090659,730,81400
85518,76561198041090659,335330,13
85519,76561198041090659,339610,71
85520,76561198041090659,342200,3762
85521,76561198041090659,316390,0
85522,76561198041090659,351570,0
85523,76561198041090659,244050,0
85524,76561198041090659,383080,158
85525,76561198041090659,390670,0
85526,76561198041090659,404410,3
85527,76561198041090659,420290,0
85528,76561198041090659,444090,95
85529,76561198041090659,596350,0
85530,76561198041090659,443080,0
85531,76561198041090659,550650,483
85532,76561198041090659,563560,0
85533,76561198041090659,9480,0
85534,76561198041090659,582660,17591
85535,76561198041090659,386180,479
85536,76561198041090659,218620,919
85537,76561198041090659,700330,73
85538,76561198041090659,368420,0
85539,76561198041090659,737330,0
85540,76561198041090659,739630,378
85541,76561198041090659,755790,1129
85542,76561198041090659,783770,135
85543,76561198041090659,802200,0
85544,76561198041090659,818790,0
85545,76561198041090659,823650,0
85546,76561198041090659,835860,144
85547,76561198041090659,203770,0
85548,76561198041090659,544920,19
85549,76561198041090659,611500,204
85550,76561198041090659,884660,435
85551,76561198041090659,892970,678
85552,76561198041090659,714010,31
85553,76561198041090659,905370,1171
85554,76561198041090659,222880,107
85555,76561198041090659,984110,18
85556,76561198041090659,204880,0
85557,76561198041090659,1104640,14
85558,76561198041090659,374280,84
85559,76561198041090659,489520,0
85560,76561198041090659,1085660,303
85561,76561198041090659,1180380,46
85562,76561198041090659,34330,0
85563,76561198041090659,1359090,487
85564,76561198041090659,1399780,10
85565,76561198041090659,43110,0
85566,76561198041090659,351510,0
85567,76561198041090659,231430,459
85568,76561198041090659,424840,0
85569,76561198041090659,1022310,0
85570,76561198041090659,1240440,1787
85571,76561198041090659,283270,0
85572,76561198041090659,578080,852
85573,76561198041090659,1599340,75
85574,76561198041593297,10,3129
85575,76561198041593297,80,0
85576,76561198041593297,100,0
85577,76561198041593297,34330,22
85578,76561198041593297,730,18701
85579,76561198041593297,205790,0
85580,76561198041593297,113400,6
85581,76561198041593297,218230,48
85582,76561198041593297,1083500,0
85583,76561198041593297,230410,37
85584,76561198041593297,236390,24
85585,76561198041593297,301520,2309
85586,76561198041593297,291480,0
85587,76561198041593297,227940,159
85588,76561198041593297,333930,18
85589,76561198041593297,255710,46
85590,76561198041593297,369200,532
85591,76561198041593297,380600,5
85592,76561198041593297,386360,225
85593,76561198041593297,858460,0
85594,76561198041593297,291550,195
85595,76561198041593297,397900,101
85596,76561198041593297,433850,7452
85597,76561198041593297,439700,0
85598,76561198041593297,244930,0
85599,76561198041593297,444090,5
85600,76561198041593297,596350,0
85601,76561198041593297,550900,31
85602,76561198041593297,578080,3253
85603,76561198041593297,218620,49
85604,76561198041593297,755790,0
85605,76561198041593297,766370,0
85606,76561198041593297,1048100,152
85607,76561198041593297,1085660,0
85608,76561198043551720,300,446
85609,76561198043551720,220,1820
85610,76561198043551720,340,14
85611,76561198043551720,240,974
85612,76561198043551720,320,0
85613,76561198043551720,360,0
85614,76561198043551720,380,142
85615,76561198043551720,4000,2736
85616,76561198043551720,2400,5
85617,76561198043551720,2420,0
85618,76561198043551720,2430,0
85619,76561198043551720,420,0
85620,76561198043551720,7940,109
85621,76561198043551720,12120,1030
85622,76561198043551720,12250,0
85623,76561198043551720,12900,371
85624,76561198043551720,2700,38
85625,76561198043551720,20510,643
85626,76561198043551720,19930,33
85627,76561198043551720,12200,67
85628,76561198043551720,10090,263
85629,76561198043551720,12210,156
85630,76561198043551720,24740,0
85631,76561198043551720,1250,4057
85632,76561198043551720,35420,0
85633,76561198043551720,6060,582
85634,76561198043551720,40400,400
85635,76561198043551720,40420,0
85636,76561198043551720,550,118
85637,76561198043551720,22370,1762
85638,76561198043551720,24960,3
85639,76561198043551720,43110,0
85640,76561198043551720,33900,8
85641,76561198043551720,33930,27195
85642,76561198043551720,219540,0
85643,76561198043551720,24780,2765
85644,76561198043551720,65700,89
85645,76561198043551720,17410,91
85646,76561198043551720,4500,1106
85647,76561198043551720,41700,11
85648,76561198043551720,57300,4
85649,76561198043551720,8930,2841
85650,76561198043551720,65720,345
85651,76561198043551720,42910,41
85652,76561198043551720,56400,0
85653,76561198043551720,63710,752
85654,76561198043551720,48210,3
85655,76561198043551720,55100,0
85656,76561198043551720,48190,177
85657,76561198043551720,620,457
85658,76561198043551720,105600,29333
85659,76561198043551720,20920,1473
85660,76561198043551720,42160,4
85661,76561198043551720,206980,1
85662,76561198043551720,17470,0
85663,76561198043551720,47780,18
85664,76561198043551720,107100,430
85665,76561198043551720,24240,36
85666,76561198043551720,200230,106
85667,76561198043551720,102840,5
85668,76561198043551720,55230,1006
85669,76561198043551720,65800,3970
85670,76561198043551720,110800,1988
85671,76561198043551720,200960,107
85672,76561198043551720,200980,0
85673,76561198043551720,200990,0
85674,76561198043551720,201000,0
85675,76561198043551720,201010,0
85676,76561198043551720,72850,44
85677,76561198043551720,203730,0
85678,76561198043551720,239430,0
85679,76561198043551720,204030,5
85680,76561198043551720,22380,1379
85681,76561198043551720,203810,0
85682,76561198043551720,520720,0
85683,76561198043551720,207170,0
85684,76561198043551720,47890,4424
85685,76561198043551720,201700,0
85686,76561198043551720,209330,400
85687,76561198043551720,228320,0
85688,76561198043551720,207690,405
85689,76561198043551720,22100,7
85690,76561198043551720,48700,3860
85691,76561198043551720,48720,7
85692,76561198043551720,203630,5
85693,76561198043551720,207610,5
85694,76561198043551720,207250,0
85695,76561198043551720,108800,0
85696,76561198043551720,207080,478
85697,76561198043551720,6910,0
85698,76561198043551720,6920,0
85699,76561198043551720,28050,0
85700,76561198043551720,201280,0
85701,76561198043551720,50300,447
85702,76561198043551720,7670,44
85703,76561198043551720,8850,0
85704,76561198043551720,409710,413
85705,76561198043551720,409720,380
85706,76561198043551720,201790,7
85707,76561198043551720,113200,5
85708,76561198043551720,204220,0
85709,76561198043551720,730,98320
85710,76561198043551720,72000,419
85711,76561198043551720,20820,0
85712,76561198043551720,41500,0
85713,76561198043551720,107200,5
85714,76561198043551720,107800,0
85715,76561198043551720,108500,0
85716,76561198043551720,214560,6
85717,76561198043551720,220780,0
85718,76561198043551720,200710,5
85719,76561198043551720,1200,0
85720,76561198043551720,1230,0
85721,76561198043551720,1280,0
85722,76561198043551720,35450,5403
85723,76561198043551720,35460,0
85724,76561198043551720,35480,0
85725,76561198043551720,236830,0
85726,76561198043551720,220860,14
85727,76561198043551720,219150,495
85728,76561198043551720,205100,693
85729,76561198043551720,205790,0
85730,76561198043551720,219640,1384
85731,76561198043551720,223470,194
85732,76561198043551720,214510,152
85733,76561198043551720,221260,595
85734,76561198043551720,4560,0
85735,76561198043551720,9340,0
85736,76561198043551720,20540,0
85737,76561198043551720,50620,0
85738,76561198043551720,55110,0
85739,76561198043551720,228200,1140
85740,76561198043551720,462780,425
85741,76561198043551720,224540,1112
85742,76561198043551720,223390,669
85743,76561198043551720,218130,450
85744,76561198043551720,227300,718
85745,76561198043551720,204080,5
85746,76561198043551720,219680,101
85747,76561198043551720,57690,136
85748,76561198043551720,221380,5000
85749,76561198043551720,13140,19
85750,76561198043551720,99900,2896
85751,76561198043551720,208090,0
85752,76561198043551720,212370,29
85753,76561198043551720,218230,148
85754,76561198043551720,1083500,0
85755,76561198043551720,230410,168
85756,76561198043551720,236390,1152
85757,76561198043551720,265630,0
85758,76561198043551720,253710,2
85759,76561198043551720,225260,426
85760,76561198043551720,65790,0
85761,76561198043551720,44350,540
85762,76561198043551720,202270,0
85763,76561198043551720,206190,243
85764,76561198043551720,35720,198
85765,76561198043551720,242760,3688
85766,76561198043551720,205080,417
85767,76561198043551720,9480,0
85768,76561198043551720,40390,5
85769,76561198043551720,225640,0
85770,76561198043551720,950670,0
85771,76561198043551720,91310,454
85772,76561198043551720,40300,7
85773,76561198043551720,207930,0
85774,76561198043551720,47790,0
85775,76561198043551720,47830,0
85776,76561198043551720,239820,892
85777,76561198043551720,206420,1177
85778,76561198043551720,250340,404
85779,76561198043551720,214550,485
85780,76561198043551720,252490,708
85781,76561198043551720,700580,0
85782,76561198043551720,25800,484
85783,76561198043551720,107410,16598
85784,76561198043551720,211820,3883
85785,76561198043551720,367540,0
85786,76561198043551720,221100,426
85787,76561198043551720,222880,2343
85788,76561198043551720,278360,471
85789,76561198043551720,282660,96
85790,76561198043551720,301520,45
85791,76561198043551720,304930,47
85792,76561198043551720,310560,475
85793,76561198043551720,227940,19
85794,76561198043551720,319510,38
85795,76561198043551720,321040,173
85796,76561198043551720,331360,174
85797,76561198043551720,333930,44
85798,76561198043551720,346900,8
85799,76561198043551720,255710,27
85800,76561198043551720,369200,23
85801,76561198043551720,386360,65
85802,76561198043551720,858460,0
85803,76561198043551720,291550,349
85804,76561198043551720,397900,0
85805,76561198043551720,236110,319
85806,76561198043551720,280790,48
85807,76561198043551720,359550,396
85808,76561198043551720,623990,0
85809,76561198043551720,429680,1
85810,76561198043551720,431960,1004
85811,76561198043551720,444090,450
85812,76561198043551720,596350,0
85813,76561198043551720,444640,121
85814,76561198043551720,470220,248
85815,76561198043551720,48000,64
85816,76561198043551720,479130,1
85817,76561198043551720,503820,381
85818,76561198043551720,319630,7
85819,76561198043551720,513650,131
85820,76561198043551720,529840,21
85821,76561198043551720,434510,10
85822,76561198043551720,595280,0
85823,76561198043551720,218620,130
85824,76561198043551720,684720,1
85825,76561198043551720,466240,53
85826,76561198043551720,427460,0
85827,76561198043551720,504370,14
85828,76561198043551720,773240,2
85829,76561198043551720,813820,532
85830,76561198043551720,878760,0
85831,76561198043551720,838980,0
85832,76561198043551720,737800,0
85833,76561198043551720,960090,202
85834,76561198043551720,879160,9
85835,76561198043551720,266310,1
85836,76561198043551720,1092710,0
85837,76561198043551720,1085660,217
85838,76561198043551720,1172470,7460
85839,76561198043551720,203770,8
85840,76561198043551720,490860,1
85841,76561198043551720,231430,0
85842,76561198043551720,220820,8
85843,76561198043551720,996470,0
85844,76561198043551720,393390,4
85845,76561198043551720,567730,0
85846,76561198043551720,1258080,2191
85847,76561198043551720,203160,0
85848,76561198043551720,274980,0
85849,76561198043551720,1076280,0
85850,76561198043551720,435790,7
85851,76561198043551720,640590,0
85852,76561198043551720,242700,0
85853,76561198043551720,1468260,413
85854,76561198043551720,843380,418
85855,76561198043551720,729660,0
85856,76561198043551720,616560,0
85857,76561198043551720,823130,8
85858,76561198043551720,1620690,86
85859,76561198043551720,1180660,0
85860,76561198043551720,578080,1286
85861,76561198050333718,4000,902
85862,76561198050333718,105600,1831
85863,76561198050333718,28050,392
85864,76561198050333718,205790,0
85865,76561198050333718,201700,77
85866,76561198050333718,202170,194
85867,76561198050333718,730,157151
85868,76561198050333718,203140,117
85869,76561198050333718,42910,318
85870,76561198050333718,236390,47
85871,76561198050333718,238960,0
85872,76561198050333718,223750,0
85873,76561198050333718,253710,5
85874,76561198050333718,107410,2882
85875,76561198050333718,239030,160
85876,76561198050333718,252490,13644
85877,76561198050333718,700580,0
85878,76561198050333718,255220,603
85879,76561198050333718,227300,1113
85880,76561198050333718,49520,444
85881,76561198050333718,264140,466
85882,76561198050333718,222900,7
85883,76561198050333718,282660,334
85884,76561198050333718,293260,6
85885,76561198050333718,295110,285
85886,76561198050333718,362300,0
85887,76561198050333718,433850,18325
85888,76561198050333718,439700,0
85889,76561198050333718,35450,0
85890,76561198050333718,236830,0
85891,76561198050333718,301520,273
85892,76561198050333718,304050,160
85893,76561198050333718,304930,122
85894,76561198050333718,307230,0
85895,76561198050333718,227700,482
85896,76561198050333718,321040,0
85897,76561198050333718,335330,27
85898,76561198050333718,346900,6
85899,76561198050333718,363970,1575
85900,76561198050333718,397900,19
85901,76561198050333718,57300,0
85902,76561198050333718,427270,24
85903,76561198050333718,431960,63
85904,76561198050333718,444090,1180
85905,76561198050333718,596350,0
85906,76561198050333718,48000,25
85907,76561198050333718,273350,287
85908,76561198050333718,444200,110
85909,76561198050333718,219640,306
85910,76561198050333718,218620,253
85911,76561198050333718,323580,0
85912,76561198050333718,755790,85
85913,76561198050333718,412020,379
85914,76561198050333718,1449560,0
85915,76561198061855762,10,170
85916,76561198061855762,30,0
85917,76561198061855762,40,2
85918,76561198061855762,60,2
85919,76561198061855762,80,569
85920,76561198061855762,100,87
85921,76561198061855762,1250,0
85922,76561198061855762,35420,0
85923,76561198061855762,50300,0
85924,76561198061855762,55100,0
85925,76561198061855762,620,2669
85926,76561198061855762,63110,0
85927,76561198061855762,55150,0
85928,76561198061855762,202200,0
85929,76561198061855762,67370,0
85930,76561198061855762,33120,0
85931,76561198061855762,218640,0
85932,76561198061855762,205790,0
85933,76561198061855762,11020,17
85934,76561198061855762,17080,0
85935,76561198061855762,47410,4551
85936,76561198061855762,208090,1798
85937,76561198061855762,212070,27863
85938,76561198061855762,218230,179
85939,76561198061855762,1083500,0
85940,76561198061855762,230410,10077
85941,76561198061855762,236390,42860
85942,76561198061855762,238960,0
85943,76561198061855762,286080,111
85944,76561198061855762,209870,256
85945,76561198061855762,214420,1239
85946,76561198061855762,248570,23
85947,76561198061855762,271290,342
85948,76561198061855762,206500,27
85949,76561198061855762,223750,0
85950,76561198061855762,234650,0
85951,76561198061855762,235720,0
85952,76561198061855762,254040,0
85953,76561198061855762,257830,0
85954,76561198061855762,263060,0
85955,76561198061855762,268870,0
85956,76561198061855762,57300,0
85957,76561198061855762,239200,0
85958,76561198061855762,273110,0
85959,76561198061855762,284930,0
85960,76561198061855762,285090,0
85961,76561198061855762,285900,169
85962,76561198061855762,286570,0
85963,76561198061855762,289090,0
85964,76561198061855762,292570,0
85965,76561198061855762,293180,0
85966,76561198061855762,293540,0
85967,76561198061855762,294230,0
85968,76561198061855762,301520,3776
85969,76561198061855762,301700,0
85970,76561198061855762,303390,0
85971,76561198061855762,304050,3491
85972,76561198061855762,304930,3163
85973,76561198061855762,307070,0
85974,76561198061855762,310380,71
85975,76561198061855762,312280,0
85976,76561198061855762,265590,0
85977,76561198061855762,315330,0
85978,76561198061855762,317400,587
85979,76561198061855762,200110,1438
85980,76561198061855762,318600,0
85981,76561198061855762,319180,0
85982,76561198061855762,323370,0
